TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,QTYPurchased,SaleTime
485,5/4/2025,1043,2093,403,1,1360.69,5,morning
486,5/4/2025,1035,2092,404,1,0,2,morning
487,5/4/2025,1138,2082,401,0,533.2,1,evening
488,5/4/2025,1019,2085,401,0,484.3,3,afternoon
489,5/4/2025,1105,2017,402,0,1391.1,4,morning
490,5/4/2025,1181,2019,401,1,4202.68,5,evening
491,5/4/2025,1129,2058,403,0,1333.5,2,afternoon
492,5/4/2025,1158,2081,404,3,2984.88,1,morning
493,5/4/2025,1004,2000,404,0,2907.93,3,evening
494,5/4/2025,1004,2067,403,2,465.52,4,afternoon
495,5/4/2025,1004,2064,404,1,1323.18,5,morning
496,5/4/2025,1027,2012,402,1,1121.74,2,morning
497,5/4/2025,1049,2079,403,2,3802.16,1,evening
498,5/4/2025,1068,2050,401,2,0,3,afternoon
499,5/4/2025,1103,2058,402,1,600.08,4,morning
500,5/4/2025,1076,2087,401,0,159.32,5,evening
501,5/4/2025,1023,2051,404,3,351.96,2,afternoon
502,5/4/2025,1141,2060,401,0,408.38,1,morning
503,5/4/2025,1179,2021,401,3,835.41,3,evening
504,5/4/2025,1111,2082,403,0,0,4,afternoon
505,5/4/2025,1135,2005,402,1,1157.71,5,morning
506,5/4/2025,1177,2072,404,2,1008.72,2,morning
507,5/4/2025,1011,2009,403,0,0,1,evening
508,5/4/2025,1045,2040,401,1,31.09,3,afternoon
509,5/4/2025,1150,2018,404,0,1084.52,4,morning
510,5/4/2025,1076,2020,402,3,2254.98,5,evening
511,5/4/2025,1173,2069,403,3,232.39,2,afternoon
512,5/4/2025,1193,2094,402,0,1480.05,1,morning
513,5/4/2025,1128,2095,403,0,0,3,morning
514,5/4/2025,1025,2055,402,0,107.88,4,evening
515,5/4/2025,1087,2077,404,2,449.46,5,afternoon
516,5/4/2025,1007,2081,403,3,746.22,2,morning
517,5/4/2025,1125,2029,403,3,40.53,1,evening
518,5/4/2025,1110,2023,404,0,1879.08,3,afternoon
519,5/4/2025,1197,2079,403,1,855.49,4,morning
520,5/4/2025,1182,2009,401,2,53.05,5,morning
521,5/4/2025,1039,2048,402,3,357.63,2,evening
522,5/4/2025,1081,2046,401,0,33.43,1,afternoon
523,5/4/2025,1001,2039,404,2,2343.46,3,morning
524,5/4/2025,1194,2034,401,1,245.11,4,evening
525,5/4/2025,1022,2023,404,3,5637.24,5,afternoon
526,5/4/2025,1142,2071,404,0,615.16,2,morning
527,5/4/2025,1006,2011,403,0,1229.22,1,evening
528,5/4/2025,1152,2076,403,3,2418.21,3,afternoon
529,5/4/2025,1003,2037,404,3,1440.56,4,morning
530,5/4/2025,1199,2010,402,1,210.17,5,morning
531,5/4/2025,1175,2048,402,1,965.6,2,evening
532,5/4/2025,1068,2038,403,3,0,1,afternoon
533,5/4/2025,1037,2008,402,3,266.36,3,morning
534,5/4/2025,1070,2053,403,3,1830.45,4,evening
535,5/4/2025,1005,2009,403,2,53.05,5,afternoon
536,5/4/2025,1063,2092,404,1,867.98,2,morning
537,5/4/2025,1117,2013,402,2,2244.86,1,evening
538,5/4/2025,1001,2050,403,3,0,3,afternoon
539,5/4/2025,1084,2056,403,3,1574.16,4,morning
540,5/4/2025,1166,2076,402,2,0,5,morning
541,5/4/2025,1082,2077,402,3,0,2,evening
542,5/4/2025,1080,2022,404,2,1073.89,1,afternoon
543,5/4/2025,1074,2094,404,1,444.02,3,morning
544,5/4/2025,1083,2048,403,3,0,4,evening
545,5/4/2025,1093,2014,402,1,221.67,5,afternoon
546,5/4/2025,1174,2098,401,3,2723.58,2,morning
547,5/4/2025,1181,2026,404,2,507.74,1,evening
548,5/4/2025,1177,2008,404,3,332.95,3,afternoon
549,5/4/2025,1035,2081,403,1,1343.2,4,morning
550,5/4/2025,1064,2084,402,3,845.55,5,morning
551,5/4/2025,1096,2009,404,3,198.93,2,evening
552,5/4/2025,1149,2051,404,0,0,1,afternoon
553,5/4/2025,1092,2089,401,0,827.04,3,morning
554,5/4/2025,1196,2031,403,1,1526.31,4,evening
555,5/4/2025,1165,2078,401,3,142.01,5,afternoon
556,5/4/2025,1192,2042,404,0,1005.66,2,morning
557,5/4/2025,1002,2012,403,1,560.87,1,evening
558,5/4/2025,1130,2095,402,3,1963.16,3,afternoon
559,5/4/2025,1095,2050,404,1,168.1,4,morning
560,5/4/2025,1088,2003,404,0,385.18,5,morning
561,5/4/2025,1075,2053,401,0,1830.45,2,evening
562,5/4/2025,1186,2018,403,2,1301.42,1,afternoon
563,5/4/2025,1087,2058,402,3,2667,3,morning
564,5/4/2025,1089,2060,401,3,408.38,4,evening
565,5/4/2025,1184,2089,404,2,1984.9,5,afternoon
566,5/4/2025,1017,2038,401,0,0,2,morning
567,5/4/2025,1005,2043,401,1,786.1,1,evening
568,5/4/2025,1189,2031,402,1,2035.08,3,afternoon
569,5/4/2025,1084,2071,404,3,0,4,morning
570,5/4/2025,1059,2051,402,1,527.94,5,morning
571,5/4/2025,1163,2084,404,3,845.55,2,evening
572,5/4/2025,1007,2094,402,3,493.35,1,afternoon
573,5/4/2025,1151,2054,404,0,0,3,morning
574,5/4/2025,1180,2027,402,2,0,4,evening
575,5/4/2025,1192,2090,401,0,286.56,5,afternoon
576,5/4/2025,1137,2023,403,2,1503.26,2,morning
577,5/4/2025,1050,2058,401,2,1066.8,1,evening
578,5/4/2025,1171,2062,403,3,619.36,3,afternoon
579,5/4/2025,1156,2050,401,2,0,4,morning
580,5/4/2025,1090,2058,402,2,1066.8,5,morning
581,5/4/2025,1157,2075,401,1,702.58,2,evening
582,5/4/2025,1080,2015,402,2,1619.93,1,afternoon
583,5/4/2025,1029,2023,403,1,0,3,morning
584,5/4/2025,1130,2049,404,1,845.86,4,evening
585,5/4/2025,1147,2049,404,1,845.86,5,afternoon
586,5/4/2025,1124,2081,402,1,2686.39,2,morning
587,5/4/2025,1125,2036,402,1,588.55,1,evening
588,5/4/2025,1080,2057,401,2,699.17,3,afternoon
589,5/4/2025,1002,2062,402,1,1114.85,4,morning
590,5/4/2025,1098,2071,404,3,1845.48,5,morning
591,5/4/2025,1175,2062,404,3,1858.08,2,evening
592,5/4/2025,1125,2021,401,0,1670.82,1,afternoon
593,5/4/2025,1194,2028,403,0,637.94,3,morning
594,5/4/2025,1070,2028,403,1,0,4,evening
595,5/4/2025,1199,2058,404,0,2667,5,afternoon
596,5/4/2025,1146,2014,403,2,0,2,morning
597,5/4/2025,1138,2096,401,3,2688.72,1,evening
598,5/4/2025,1139,2027,404,0,258.61,3,afternoon
599,5/4/2025,1188,2083,402,2,1229.06,4,morning
600,5/4/2025,1008,2057,403,2,699.17,5,morning
601,5/4/2025,1022,2056,401,1,2361.24,2,evening
602,5/4/2025,1053,2094,403,3,493.35,1,afternoon
603,5/4/2025,1042,2078,402,1,127.81,3,morning
604,5/4/2025,1052,2007,403,2,2333.56,4,evening
605,5/4/2025,1152,2068,402,2,656.19,5,afternoon
606,5/4/2025,1180,2037,403,2,288.11,2,morning
607,5/4/2025,1131,2086,401,1,2414.07,1,evening
608,5/4/2025,1192,2052,401,2,0,3,afternoon
609,5/4/2025,1167,2016,402,1,290.72,4,morning
610,5/4/2025,1037,2091,403,1,0,5,morning
611,5/4/2025,1194,2086,404,3,0,2,evening
612,5/4/2025,1036,2073,403,3,1997.72,1,afternoon
613,5/4/2025,1096,2057,401,0,1310.94,3,morning
614,5/4/2025,1103,2065,403,2,376.27,4,evening
615,5/4/2025,1116,2062,403,0,1238.72,5,afternoon
616,5/4/2025,1198,2093,401,3,0,2,morning
617,5/4/2025,1162,2085,403,0,0,1,evening
618,5/4/2025,1136,2050,402,3,933.9,3,afternoon
619,5/4/2025,1054,2063,403,2,441.97,4,morning
620,5/4/2025,1072,2043,402,3,4367.25,5,morning
621,5/4/2025,1087,2087,401,0,637.28,2,evening
622,5/4/2025,1025,2080,404,0,3329.04,1,afternoon
623,5/4/2025,1031,2020,404,3,1127.49,3,morning
624,5/4/2025,1000,2054,402,1,1620.92,4,evening
625,5/4/2025,1166,2038,402,2,2223.62,5,afternoon
626,5/4/2025,1023,2083,403,2,1229.06,2,morning
627,5/4/2025,1021,2047,402,0,1674.9,1,evening
628,5/4/2025,1101,2080,403,1,3745.17,3,afternoon
629,5/4/2025,1109,2083,401,0,768.16,4,morning
630,5/4/2025,1000,2027,404,0,517.22,5,morning
631,5/4/2025,1033,2075,402,3,780.64,2,evening
632,5/4/2025,1002,2001,403,0,824.7,1,afternoon
633,5/4/2025,1108,2088,402,3,3546.75,3,morning
634,5/4/2025,1018,2029,404,0,27.02,4,evening
635,5/4/2025,1187,2013,401,2,2993.15,5,afternoon
636,5/4/2025,1094,2038,402,3,926.51,2,morning
637,5/4/2025,1198,2096,402,1,1814.89,1,evening
638,5/4/2025,1017,2067,401,1,523.71,3,afternoon
639,5/4/2025,1112,2044,402,1,560.47,4,morning
640,5/4/2025,1105,2078,404,1,383.43,5,morning
641,5/4/2025,1022,2012,402,0,623.19,2,evening
642,5/4/2025,1150,2093,404,2,1814.26,1,afternoon
643,5/4/2025,1109,2040,402,1,31.09,3,morning
644,5/4/2025,1070,2082,401,1,719.82,4,evening
645,5/4/2025,1141,2076,403,0,3224.28,5,afternoon
646,5/4/2025,1168,2038,402,1,1667.72,2,morning
647,5/4/2025,1191,2050,403,0,560.34,1,evening
648,5/4/2025,1005,2030,404,3,679.88,3,afternoon
649,5/4/2025,1028,2030,404,0,509.91,4,morning
650,5/4/2025,1135,2001,403,2,989.64,5,morning
651,5/4/2025,1033,2049,404,2,751.87,2,evening
652,5/4/2025,1139,2087,402,3,0,1,afternoon
653,5/4/2025,1197,2009,401,0,265.24,3,morning
654,5/4/2025,1003,2033,402,0,836.25,4,evening
655,5/4/2025,1015,2050,403,3,560.34,5,afternoon
656,5/4/2025,1108,2089,404,0,413.52,2,morning
657,5/4/2025,1163,2068,402,2,3280.96,1,evening
658,5/4/2025,1021,2039,401,1,878.8,3,afternoon
659,5/4/2025,1039,2068,403,3,2460.72,4,morning
660,5/4/2025,1150,2081,401,2,1193.95,5,morning
661,5/4/2025,1178,2055,402,0,53.94,2,evening
662,5/4/2025,1062,2011,404,0,0,1,afternoon
663,5/4/2025,1116,2078,401,2,0,3,morning
664,5/4/2025,1170,2094,402,0,986.7,4,evening
665,5/4/2025,1003,2090,402,0,143.28,5,afternoon
666,5/4/2025,1041,2063,403,2,1325.9,2,morning
667,5/4/2025,1042,2047,402,2,803.95,1,evening
668,5/4/2025,1187,2015,401,2,0,3,afternoon
669,5/4/2025,1109,2034,401,2,326.81,4,morning
670,5/4/2025,1182,2073,401,3,499.43,5,morning
671,5/4/2025,1116,2065,403,0,470.34,2,evening
672,5/4/2025,1127,2072,402,2,1008.72,1,afternoon
673,5/4/2025,1040,2032,401,0,0,3,morning
674,5/4/2025,1058,2094,401,0,493.35,4,evening
675,5/4/2025,1003,2031,401,3,1695.9,5,afternoon
676,5/4/2025,1093,2049,402,1,1691.71,2,morning
677,5/4/2025,1009,2070,404,1,30.76,1,evening
678,5/4/2025,1082,2031,404,2,452.24,3,afternoon
679,5/4/2025,1069,2009,403,0,0,4,morning
680,5/4/2025,1128,2086,401,1,804.69,5,morning
681,5/4/2025,1057,2066,401,3,1548.18,2,evening
682,5/4/2025,1017,2059,403,2,409.64,1,afternoon
683,5/4/2025,1083,2011,404,0,1638.96,3,morning
684,5/4/2025,1094,2025,403,2,223.7,4,evening
685,5/4/2025,1189,2079,402,3,3802.16,5,afternoon
686,5/4/2025,1094,2075,404,1,702.58,2,morning
687,5/4/2025,1187,2069,402,1,627.45,1,evening
688,5/4/2025,1001,2052,401,1,0,3,afternoon
689,5/4/2025,1138,2044,401,2,166.06,4,morning
690,5/4/2025,1000,2097,404,2,1347.36,5,morning
691,5/4/2025,1026,2026,402,3,211.56,2,evening
692,5/4/2025,1125,2007,402,2,933.42,1,afternoon
693,5/4/2025,1023,2005,402,3,1286.34,3,morning
694,5/4/2025,1179,2047,404,0,669.96,4,evening
695,5/4/2025,1148,2012,402,3,3115.95,5,afternoon
696,5/4/2025,1019,2075,401,3,2341.92,2,morning
697,5/4/2025,1169,2016,402,2,775.25,1,evening
698,5/4/2025,1066,2040,404,2,55.26,3,afternoon
699,5/4/2025,1081,2057,403,1,393.28,4,morning
700,5/4/2025,1019,2025,402,0,559.24,5,morning
701,5/4/2025,1039,2013,402,3,4676.8,2,evening
702,5/4/2025,1119,2040,404,0,69.08,1,afternoon
703,5/4/2025,1137,2045,402,3,0,3,morning
704,5/4/2025,1078,2059,403,0,1536.15,4,evening
705,5/4/2025,1023,2020,403,0,0,5,afternoon
706,5/4/2025,1055,2041,402,0,4021.05,2,morning
707,5/4/2025,1182,2031,403,3,1695.9,1,evening
708,5/4/2025,1131,2006,403,2,475.2,3,afternoon
709,5/4/2025,1044,2003,404,3,1155.54,4,morning
710,5/4/2025,1142,2095,402,0,2453.95,5,morning
711,5/4/2025,1118,2013,402,0,1870.72,2,evening
712,5/4/2025,1003,2007,402,1,1050.1,1,afternoon
713,5/4/2025,1050,2051,403,0,117.32,3,morning
714,5/4/2025,1149,2075,403,0,780.64,4,evening
715,5/4/2025,1005,2008,402,3,466.13,5,afternoon
716,5/4/2025,1032,2011,403,0,409.74,2,morning
717,5/4/2025,1010,2059,401,1,921.69,1,evening
718,5/4/2025,1146,2055,404,3,0,3,afternoon
719,5/4/2025,1007,2048,404,1,1287.47,4,morning
720,5/4/2025,1090,2027,402,2,413.78,5,morning
721,5/4/2025,1071,2057,402,0,1310.94,2,evening
722,5/4/2025,1157,2079,402,2,2281.3,1,afternoon
723,5/4/2025,1127,2052,404,0,2193.78,3,morning
724,5/4/2025,1022,2035,404,1,1619.98,4,evening
725,5/4/2025,1107,2025,402,0,279.62,5,afternoon
726,5/4/2025,1097,2091,403,3,2717.37,2,morning
727,5/4/2025,1139,2062,403,2,1486.46,1,evening
728,5/4/2025,1099,2034,402,0,408.51,3,afternoon
729,5/4/2025,1081,2076,402,0,2418.21,4,morning
730,5/4/2025,1199,2035,401,3,2699.97,5,morning
731,5/4/2025,1135,2045,402,1,842.78,2,evening
732,5/4/2025,1025,2031,402,2,904.48,1,afternoon
733,5/4/2025,1136,2094,401,1,0,3,morning
734,5/4/2025,1147,2049,403,1,3383.42,4,evening
735,5/4/2025,1045,2030,403,2,407.93,5,afternoon
736,5/4/2025,1151,2003,403,1,693.32,2,morning
737,5/4/2025,1144,2024,404,2,298.25,1,evening
738,5/4/2025,1044,2062,401,0,1238.72,3,afternoon
739,5/4/2025,1014,2029,402,0,13.51,4,morning
740,5/4/2025,1134,2061,401,2,639.74,5,morning
741,5/4/2025,1157,2025,402,2,671.09,2,evening
742,5/4/2025,1183,2022,403,0,2684.72,1,afternoon
743,5/4/2025,1005,2018,402,0,542.26,3,morning
744,5/4/2025,1134,2046,401,2,53.49,4,evening
745,5/4/2025,1180,2084,404,0,281.85,5,afternoon
746,5/4/2025,1086,2038,403,1,1667.72,2,morning
747,5/4/2025,1040,2093,404,3,755.94,1,evening
748,5/4/2025,1166,2040,402,2,27.63,3,afternoon
749,5/4/2025,1057,2085,402,3,1452.9,4,morning
750,5/4/2025,1078,2093,403,1,0,5,morning
751,5/4/2025,1045,2093,401,3,2267.82,2,evening
752,5/4/2025,1197,2072,401,1,1513.08,1,afternoon
753,5/4/2025,1154,2040,402,0,69.08,3,morning
754,5/4/2025,1127,2018,403,0,0,4,evening
755,5/4/2025,1060,2044,403,1,934.11,5,afternoon
756,5/4/2025,1162,2011,403,3,1229.22,2,morning
757,5/4/2025,1002,2033,402,1,3010.5,1,evening
758,5/4/2025,1177,2008,403,2,159.82,3,afternoon
759,5/4/2025,1027,2092,401,0,482.21,4,morning
760,5/4/2025,1098,2056,404,1,944.5,5,morning
761,5/4/2025,1105,2063,404,2,2209.84,2,evening
762,5/4/2025,1139,2048,401,3,357.63,1,afternoon
763,5/4/2025,1147,2083,402,1,691.34,3,morning
764,5/4/2025,1115,2009,401,2,53.05,4,evening
765,5/4/2025,1005,2040,403,0,103.62,5,afternoon
766,5/4/2025,1018,2043,402,3,2620.35,2,morning
767,5/4/2025,1041,2093,401,0,755.94,1,evening
768,5/4/2025,1086,2076,404,0,0,3,afternoon
769,5/4/2025,1110,2083,402,3,768.16,4,morning
770,5/4/2025,1040,2006,401,2,0,5,morning
771,5/4/2025,1052,2024,404,2,298.25,2,evening
772,5/4/2025,1169,2036,403,1,392.36,1,afternoon
773,5/4/2025,1024,2006,404,3,0,3,morning
774,5/4/2025,1039,2006,403,0,198,4,morning
775,5/4/2025,1109,2011,403,3,1638.96,5,morning
776,5/4/2025,1051,2012,401,1,1121.74,2,evening
777,5/4/2025,1043,2081,403,0,746.22,1,afternoon
778,5/4/2025,1121,2014,403,3,985.2,3,morning
779,5/4/2025,1120,2062,403,0,2477.44,4,evening
780,5/4/2025,1164,2069,404,1,0,5,afternoon
781,5/4/2025,1094,2048,403,1,321.87,2,morning
782,5/4/2025,1114,2005,403,3,428.78,1,morning
783,5/4/2025,1119,2033,402,2,1338,3,evening
784,5/4/2025,1144,2007,402,0,1166.78,4,afternoon
785,5/4/2025,1021,2085,403,3,0,5,morning
786,5/4/2025,1193,2075,402,0,1561.28,2,evening
787,5/4/2025,1099,2066,404,3,0,1,afternoon
788,5/4/2025,1146,2030,404,2,543.9,3,morning
789,5/4/2025,1020,2050,401,1,168.1,4,evening
790,5/4/2025,1030,2096,404,1,3024.81,5,afternoon
791,5/4/2025,1042,2027,402,1,232.75,2,morning
792,5/4/2025,1010,2054,401,3,900.51,1,morning
793,5/4/2025,1051,2080,402,2,0,3,evening
794,5/4/2025,1081,2093,401,0,755.94,4,afternoon
795,5/4/2025,1099,2071,404,2,984.26,5,morning
796,5/4/2025,1070,2066,404,0,0,2,evening
797,5/4/2025,1179,2079,404,0,2851.62,1,afternoon
798,5/4/2025,1106,2019,402,0,3735.72,3,morning
799,5/4/2025,1027,2072,401,2,672.48,4,evening
800,5/4/2025,1137,2044,404,2,830.32,5,afternoon
801,5/4/2025,1098,2083,404,3,2304.48,2,morning
802,5/4/2025,1009,2022,403,3,2684.72,1,morning
803,5/4/2025,1036,2079,404,0,950.54,3,evening
804,5/4/2025,1101,2042,402,0,335.22,4,afternoon
805,5/4/2025,1190,2060,403,2,0,5,morning
806,5/4/2025,1005,2043,403,2,2096.28,2,evening
807,5/4/2025,1071,2062,401,1,557.42,1,afternoon
808,5/4/2025,1034,2038,404,2,2223.62,3,morning
809,5/4/2025,1068,2093,404,0,2267.82,4,evening
810,5/4/2025,1048,2056,402,3,524.72,5,afternoon
811,5/4/2025,1189,2062,403,0,1858.08,2,morning
812,5/4/2025,1131,2020,401,2,0,1,morning
813,5/4/2025,1181,2064,404,1,264.64,3,evening
814,5/4/2025,1199,2067,401,1,0,4,afternoon
815,5/4/2025,1049,2025,401,1,503.32,5,morning
816,5/4/2025,1008,2058,401,2,533.4,2,evening
817,5/4/2025,1180,2025,403,2,894.78,1,afternoon
818,5/4/2025,1118,2064,404,0,882.12,3,morning
819,5/4/2025,1174,2003,402,2,308.14,4,evening
820,5/4/2025,1125,2076,404,1,725.46,5,afternoon
821,5/4/2025,1121,2075,403,2,2498.05,2,morning
822,5/4/2025,1041,2033,401,2,669,1,morning
823,5/4/2025,1007,2049,401,1,845.86,3,evening
824,5/4/2025,1146,2099,402,1,581.69,4,afternoon
825,5/4/2025,1165,2028,402,2,1531.06,5,morning
826,5/4/2025,1166,2052,401,0,731.26,2,evening
827,5/4/2025,1121,2016,402,0,646.04,1,afternoon
828,5/4/2025,1057,2032,403,2,3782.4,3,morning
829,5/4/2025,1108,2048,403,3,357.63,4,evening
830,5/4/2025,1064,2027,404,2,413.78,5,afternoon
831,5/4/2025,1173,2066,404,0,2580.3,2,morning
832,5/4/2025,1001,2065,403,2,376.27,1,morning
833,5/4/2025,1076,2087,401,3,796.6,3,evening
834,5/4/2025,1016,2043,403,2,2795.04,4,afternoon
835,5/4/2025,1070,2033,403,1,752.62,5,morning
836,5/4/2025,1038,2066,402,0,1032.12,2,evening
837,5/4/2025,1153,2051,403,1,316.76,1,afternoon
838,5/4/2025,1184,2003,404,2,1848.86,3,morning
839,5/4/2025,1066,2053,404,3,0,4,evening
840,5/4/2025,1188,2004,402,2,2967.2,5,afternoon
841,5/4/2025,1185,2091,402,3,3623.16,2,morning
842,5/4/2025,1171,2045,403,1,280.93,1,morning
843,5/4/2025,1168,2071,402,2,1968.51,3,evening
844,5/4/2025,1024,2060,402,2,326.7,4,afternoon
845,5/4/2025,1185,2071,402,2,984.26,5,morning
846,5/4/2025,1167,2011,402,2,327.79,2,evening
847,5/4/2025,1057,2095,403,3,2453.95,1,afternoon
848,5/4/2025,1084,2047,403,2,803.95,3,morning
849,5/4/2025,1118,2015,404,0,4049.82,4,evening
850,5/4/2025,1162,2074,401,3,659.5,5,afternoon
851,5/4/2025,1049,2064,401,3,882.12,2,morning
852,5/4/2025,1135,2038,404,0,926.51,1,morning
853,5/4/2025,1038,2017,402,2,741.92,3,evening
854,5/4/2025,1104,2072,404,1,1134.81,4,afternoon
855,5/4/2025,1080,2091,402,0,2717.37,5,morning
856,5/4/2025,1124,2042,402,2,0,2,evening
857,5/4/2025,1162,2007,401,3,583.39,1,afternoon
858,5/4/2025,1070,2026,402,1,190.4,3,morning
859,5/4/2025,1125,2097,401,1,3031.56,4,evening
860,5/4/2025,1157,2055,404,3,53.94,5,afternoon
861,5/4/2025,1109,2061,404,0,799.68,2,morning
862,5/4/2025,1009,2068,402,2,0,1,morning
863,5/4/2025,1003,2041,402,0,2412.63,3,evening
864,5/4/2025,1173,2000,402,1,872.38,4,afternoon
865,5/4/2025,1177,2044,403,1,373.64,5,morning
866,5/4/2025,1026,2049,403,1,3383.42,2,evening
867,5/4/2025,1016,2005,403,2,686.05,1,afternoon
868,5/4/2025,1116,2093,403,3,755.94,3,morning
869,5/4/2025,1175,2017,403,3,463.7,4,evening
870,5/4/2025,1091,2096,402,1,1209.92,5,afternoon
871,5/4/2025,1103,2002,402,1,779.4,2,morning
872,5/4/2025,1186,2016,402,0,646.04,1,morning
873,5/4/2025,1150,2064,402,0,294.04,3,evening
874,5/4/2025,1093,2091,401,3,2717.37,4,afternoon
875,5/4/2025,1163,2032,401,0,0,5,morning
876,5/4/2025,1169,2013,401,0,935.36,2,evening
877,5/4/2025,1176,2014,404,3,1231.5,1,afternoon
878,5/4/2025,1097,2015,403,3,2699.88,3,morning
879,5/4/2025,1179,2019,402,0,1867.86,4,evening
880,5/4/2025,1077,2053,401,2,976.24,5,afternoon
881,5/4/2025,1159,2077,402,3,561.83,2,morning
882,5/4/2025,1026,2065,401,2,1881.36,1,morning
883,5/4/2025,1029,2013,404,1,0,3,evening
884,5/4/2025,1155,2025,403,1,503.32,4,afternoon
885,5/4/2025,1091,2090,404,2,171.94,5,morning
886,5/4/2025,1041,2005,404,1,385.9,2,evening
887,5/4/2025,1176,2061,403,1,359.86,1,afternoon
888,5/4/2025,1000,2001,401,0,1649.4,3,morning
889,5/4/2025,1146,2085,404,1,653.81,4,evening
890,5/4/2025,1023,2099,401,0,1292.64,5,afternoon
891,5/4/2025,1065,2082,402,3,266.6,2,morning
892,5/4/2025,1075,2033,404,0,2508.75,1,morning
893,5/4/2025,1025,2022,401,2,1073.89,3,evening
894,5/4/2025,1092,2086,403,3,894.1,4,afternoon
895,5/4/2025,1189,2014,401,0,0,5,morning
896,5/4/2025,1002,2017,402,2,0,2,evening
897,5/4/2025,1091,2056,403,0,1049.44,1,afternoon
898,5/4/2025,1095,2043,402,0,0,3,morning
899,5/4/2025,1102,2051,404,2,93.86,4,evening
900,5/4/2025,1098,2088,404,3,0,5,afternoon
901,5/4/2025,1166,2021,401,1,0,2,morning
902,5/4/2025,1178,2092,401,1,867.98,1,morning
903,5/4/2025,1026,2053,404,3,1830.45,3,evening
904,5/4/2025,1046,2078,404,2,454.43,4,afternoon
905,5/4/2025,1156,2003,402,3,1925.9,5,morning
906,5/4/2025,1124,2014,404,3,0,2,evening
907,5/4/2025,1011,2008,403,2,106.54,1,afternoon
908,5/4/2025,1003,2090,402,2,57.31,3,morning
909,5/4/2025,1132,2066,401,3,1548.18,4,evening
910,5/4/2025,1169,2093,402,3,755.94,5,afternoon
911,5/4/2025,1088,2084,404,1,0,2,morning
912,5/4/2025,1142,2078,401,0,568.04,1,morning
913,5/4/2025,1164,2020,404,3,1879.15,3,evening
914,5/4/2025,1042,2009,404,2,53.05,4,afternoon
915,5/4/2025,1061,2042,403,0,167.61,5,morning
916,5/4/2025,1129,2028,404,3,2551.76,2,evening
917,5/4/2025,1060,2010,404,3,544.88,1,afternoon
918,5/4/2025,1146,2057,401,3,436.98,3,morning
919,5/4/2025,1114,2040,401,3,34.54,4,evening
920,5/4/2025,1190,2083,401,0,2304.48,5,afternoon
921,5/4/2025,1103,2052,401,0,2193.78,2,morning
922,5/4/2025,1023,2077,403,1,505.65,1,morning
923,5/4/2025,1167,2085,404,2,387.44,3,evening
924,5/4/2025,1093,2006,402,3,594,4,afternoon
925,5/4/2025,1084,2071,404,2,492.13,5,morning
926,5/4/2025,1183,2057,401,0,873.96,2,evening
927,5/4/2025,1194,2084,402,0,563.7,1,afternoon
928,5/4/2025,1087,2045,403,2,499.42,3,morning
929,5/4/2025,1179,2013,401,1,1683.65,4,evening
930,5/4/2025,1126,2017,404,0,927.4,5,afternoon
931,5/4/2025,1065,2078,402,1,127.81,2,morning
932,5/4/2025,1030,2050,402,3,186.78,1,morning
933,5/4/2025,1005,2024,403,0,621.35,3,evening
934,5/4/2025,1193,2053,401,0,1830.45,4,afternoon
935,5/4/2025,1197,2057,404,1,1179.85,5,morning
936,5/4/2025,1127,2000,401,3,969.31,2,evening
937,5/4/2025,1149,2061,402,1,359.86,1,afternoon
938,5/4/2025,1187,2016,401,3,2584.16,3,morning
939,5/4/2025,1168,2076,403,3,2418.21,4,evening
940,5/4/2025,1107,2077,402,2,898.93,5,afternoon
941,5/4/2025,1101,2043,403,3,3493.8,2,morning
942,5/4/2025,1034,2017,404,2,0,1,morning
943,5/4/2025,1179,2070,403,1,61.52,3,evening
944,5/4/2025,1051,2026,403,2,338.5,4,afternoon
945,5/4/2025,1172,2016,402,2,516.83,5,morning
946,5/4/2025,1181,2014,403,3,246.3,2,evening
947,5/4/2025,1149,2073,404,2,799.09,1,afternoon
948,5/4/2025,1108,2001,401,0,412.35,3,morning
949,5/4/2025,1097,2018,401,0,1084.52,4,evening
950,5/4/2025,1051,2034,402,2,217.87,5,afternoon
951,5/4/2025,1174,2032,402,0,4728,2,morning
952,5/4/2025,1176,2037,402,0,720.28,1,morning
953,5/4/2025,1091,2057,401,1,786.56,3,evening
954,5/4/2025,1190,2082,404,1,239.94,4,afternoon
955,5/4/2025,1130,2089,403,0,413.52,5,morning
956,5/4/2025,1097,2049,404,2,0,2,evening
957,5/4/2025,1141,2006,401,2,0,1,afternoon
958,5/4/2025,1051,2079,404,1,1710.97,3,morning
959,5/4/2025,1162,2090,403,1,257.9,4,evening
960,5/4/2025,1198,2092,402,2,771.54,5,afternoon
961,5/4/2025,1114,2022,401,1,3020.31,2,morning
962,5/4/2025,1044,2094,401,3,493.35,1,morning
963,5/4/2025,1010,2054,403,2,720.41,3,evening
964,5/4/2025,1033,2020,403,0,751.66,4,afternoon
965,5/4/2025,1084,2059,402,0,0,5,morning
966,5/4/2025,1039,2041,401,2,0,2,evening
967,5/4/2025,1125,2073,403,0,1997.72,1,afternoon
968,5/4/2025,1005,2090,403,1,193.43,3,morning
969,5/4/2025,1047,2066,401,1,464.45,4,evening
970,5/4/2025,1106,2069,404,0,464.78,5,afternoon
